time (s), R (V),time (s), S (V),time (s), T (V)
-1.59889e-05, -0.00294365, -1.59954e-05, -0.000341537, -1.59924e-05, 0.000313974
-1.59733e-05, -0.00147182, -1.59798e-05, -0.000142307, -1.59768e-05, -2.85431e-05
-1.59577e-05, -0.000113217, -1.59641e-05, -0.000256153, -1.59612e-05, -0.000256888
-1.59421e-05, 0.00158504, -1.59485e-05, -2.84614e-05, -1.59456e-05, -0.000342517
-1.59264e-05, 0.00237756, -1.59329e-05, -0.000341537, -1.59299e-05, -0.000142716
-1.59108e-05, 0.00317008, -1.59173e-05, -0.000455383, -1.59143e-05, -0.000485233
-1.58952e-05, 0.00283043, -1.59016e-05, -0.000569229, -1.58987e-05, -0.000114172
-1.58796e-05, 0.00317008, -1.5886e-05, -0.000455383, -1.58831e-05, 0
-1.58639e-05, 0.00317008, -1.58704e-05, -0.000227692, -1.58674e-05, 0.000114172
-1.58483e-05, 0.00317008, -1.58548e-05, -0.000227692, -1.58518e-05, 0.000114172
-1.58327e-05, 0.00249078, -1.58391e-05, 0, -1.58362e-05, 0.000342517
-1.58171e-05, 0.00226434, -1.58235e-05, 0, -1.58206e-05, -0.000114172
-1.58014e-05, 0.00147182, -1.58079e-05, 0.000227692, -1.58049e-05, -0.000570862
-1.57858e-05, 0.00059439, -1.57923e-05, 0.000113846, -1.57893e-05, -0.000228345
-1.57702e-05, 0.00019813, -1.57766e-05, 0.00079692, -1.57737e-05, -0.000342517
-1.57546e-05, 5.66086e-05, -1.5761e-05, 0.000569229, -1.57581e-05, -0.000342517
-1.57389e-05, -0.000141521, -1.57454e-05, 0.000569229, -1.57424e-05, -0.000570862
-1.57233e-05, -8.49129e-05, -1.57298e-05, 0.000882305, -1.57268e-05, -0.000656491
-1.57077e-05, -0.000141521, -1.57141e-05, 0.000654613, -1.57112e-05, -0.000799207
-1.56921e-05, -0.000622694, -1.56985e-05, 8.53843e-05, -1.56956e-05, -0.000485233
-1.56764e-05, -5.66086e-05, -1.56829e-05, 0.000313076, -1.56799e-05, -0.000856293
-1.56608e-05, 0.00019813, -1.56673e-05, 0.000113846, -1.56643e-05, -0.000799207
-1.56452e-05, 0.00039626, -1.56516e-05, -0.000569229, -1.56487e-05, -0.000313974
-1.56296e-05, 0.000141521, -1.5636e-05, -0.000683075, -1.56331e-05, 0
-1.56139e-05, 0, -1.56204e-05, -0.000683075, -1.56174e-05, 8.56293e-05
-1.55983e-05, 0.000141521, -1.56048e-05, -0.00079692, -1.56018e-05, 0.000856293
-1.55827e-05, 0.000141521, -1.55891e-05, -0.000683075, -1.55862e-05, 0.000799207
-1.55671e-05, 0, -1.55735e-05, -0.000683075, -1.55706e-05, 0.000342517
-1.55514e-05, 0.000254739, -1.55579e-05, -0.000227692, -1.55549e-05, 0.000342517
-1.55358e-05, 0.000254739, -1.55423e-05, -0.000683075, -1.55393e-05, 0.000428147
-1.55202e-05, -0.000537781, -1.55266e-05, -0.000455383, -1.55237e-05, 0.000313974
-1.55046e-05, -0.0013303, -1.5511e-05, -0.000455383, -1.55081e-05, -0.000485233
-1.54889e-05, -0.00212282, -1.54954e-05, -0.000341537, -1.54924e-05, -0.000256888
-1.54733e-05, -0.00249078, -1.54798e-05, -0.000227692, -1.54768e-05, 8.56293e-05
-1.54577e-05, -0.00260399, -1.54641e-05, 0, -1.54612e-05, 0.000199802
-1.54421e-05, -0.00215113, -1.54485e-05, 0, -1.54456e-05, 0.000199802
-1.54264e-05, -0.00147182, -1.54329e-05, -0.000113846, -1.54299e-05, 0.000428147
-1.54108e-05, -0.000905737, -1.54173e-05, 0.000113846, -1.54143e-05, 0.000428147
-1.53952e-05, 0.000113217, -1.54016e-05, 8.53843e-05, -1.53987e-05, 0.000884836
-1.53796e-05, 0.00181147, -1.5386e-05, -0.000142307, -1.53831e-05, 0.00168404
-1.53639e-05, 0.00317008, -1.53704e-05, 0.000540767, -1.53674e-05, 0.00316828
-1.53483e-05, 0.0039626, -1.53548e-05, 0.000426922, -1.53518e-05, 0.00465253
-1.53327e-05, 0.0039626, -1.53391e-05, 0.000540767, -1.53362e-05, 0.00442418
-1.53171e-05, 0.00407582, -1.53235e-05, 0.000654613, -1.53206e-05, 0.00282577
-1.53014e-05, 0.00384938, -1.53079e-05, 0.00079692, -1.53049e-05, 0.00134153
-1.52858e-05, 0.00283043, -1.52923e-05, 0.000683075, -1.52893e-05, -0.000142716
-1.52702e-05, 0.00147182, -1.52766e-05, 0.000113846, -1.52737e-05, -0.00117027
-1.52546e-05, 0.000226434, -1.5261e-05, 0.000683075, -1.52581e-05, -0.00162696
-1.52389e-05, -0.000452869, -1.52454e-05, 0.00079692, -1.52424e-05, -0.0018553
-1.52233e-05, -0.00147182, -1.52298e-05, 0.000113846, -1.52268e-05, -0.003311
-1.52077e-05, -0.00215113, -1.52141e-05, -0.000455383, -1.52112e-05, -0.00433855
-1.51921e-05, -0.00215113, -1.51985e-05, 0, -1.51956e-05, -0.0045669
-1.51764e-05, -0.00169826, -1.51829e-05, -0.000113846, -1.51799e-05, -0.00402458
-1.51608e-05, -0.00158504, -1.51673e-05, -0.000341537, -1.51643e-05, -0.00356789
-1.51452e-05, -0.00113217, -1.51516e-05, -0.000939228, -1.51487e-05, -0.00208365
-1.51296e-05, -0.000566086, -1.5136e-05, -0.00136615, -1.51331e-05, -0.00117027
-1.51139e-05, -0.000452869, -1.51204e-05, -0.00102461, -1.51174e-05, -0.00082775
-1.50983e-05, -0.000113217, -1.51048e-05, -0.00105307, -1.51018e-05, -2.85431e-05
-1.50827e-05, 0.000113217, -1.50891e-05, -0.000939228, -1.50862e-05, 0.000656491
-1.50671e-05, 0.000566086, -1.50735e-05, -0.000626152, -1.50706e-05, 0.00122735
-1.50514e-05, 0.000226434, -1.50579e-05, 5.69229e-05, -1.50549e-05, 0.00122735
-1.50358e-05, -0.000679303, -1.50423e-05, -0.000142307, -1.50393e-05, 0.00122735
-1.50202e-05, -0.00079252, -1.50266e-05, 0.000227692, -1.50237e-05, 0.00108464
-1.50046e-05, -0.000452869, -1.5011e-05, -0.000113846, -1.50081e-05, -0.000142716
-1.49889e-05, -0.00138691, -1.49954e-05, -2.84614e-05, -1.49924e-05, -0.000114172
-1.49733e-05, -0.000905737, -1.49798e-05, 0.000369999, -1.49768e-05, 0.000199802
-1.49577e-05, -0.000566086, -1.49641e-05, 0.000711536, -1.49612e-05, 0.000542319
-1.49421e-05, -0.000849129, -1.49485e-05, 0.000569229, -1.49456e-05, 0
-1.49264e-05, -0.000622694, -1.49329e-05, 0.000683075, -1.49299e-05, 0.00045669
-1.49108e-05, 0.000283043, -1.49173e-05, 0.000569229, -1.49143e-05, 0.00105609
-1.48952e-05, 0.000367956, -1.49016e-05, 0, -1.48987e-05, 0.000742121
-1.48796e-05, 0.000339651, -1.4886e-05, 0, -1.48831e-05, 0.000656491
-1.48639e-05, 0.000622694, -1.48704e-05, 0, -1.48674e-05, 0.000513776
-1.48483e-05, 0.000735911, -1.48548e-05, -0.000227692, -1.48518e-05, 0.000171259
-1.48327e-05, 2.83043e-05, -1.48391e-05, -0.000683075, -1.48362e-05, -2.85431e-05
-1.48171e-05, 0.000113217, -1.48235e-05, -0.000768459, -1.48206e-05, -2.85431e-05
-1.48014e-05, 0.00019813, -1.48079e-05, -0.000426922, -1.48049e-05, 8.56293e-05
-1.47858e-05, -0.000679303, -1.47923e-05, -0.000540767, -1.47893e-05, -0.000713578
-1.47702e-05, -0.00150013, -1.47766e-05, -0.000654613, -1.47737e-05, -0.000485233
-1.47546e-05, -0.00251908, -1.4761e-05, -0.000569229, -1.47581e-05, -2.85431e-05
-1.47389e-05, -0.00339651, -1.47454e-05, 0.000227692, -1.47424e-05, 8.56293e-05
-1.47233e-05, -0.00373617, -1.47298e-05, 0.000227692, -1.47268e-05, -0.000485233
-1.47077e-05, -0.0032833, -1.47141e-05, 0.000341537, -1.47112e-05, -0.00082775
-1.46921e-05, -0.00283043, -1.46985e-05, 0.000683075, -1.46956e-05, -0.000941922
-1.46764e-05, -0.00283043, -1.46829e-05, 0.000910766, -1.46799e-05, -0.00037106
-1.46608e-05, -0.00217943, -1.46673e-05, 0.000683075, -1.46643e-05, -0.000485233
-1.46452e-05, -0.000820824, -1.46516e-05, 0.000227692, -1.46487e-05, -0.000399603
-1.46296e-05, 0.000764216, -1.4636e-05, 0, -1.46331e-05, 0.000171259
-1.46139e-05, 0.00166995, -1.46204e-05, 0.000113846, -1.46174e-05, 2.85431e-05
-1.45983e-05, 0.00317008, -1.46048e-05, -0.000227692, -1.46018e-05, -0.000313974
-1.45827e-05, 0.00339651, -1.45891e-05, -0.00102461, -1.45862e-05, -0.000342517
-1.45671e-05, 0.00384938, -1.45735e-05, -0.00136615, -1.45706e-05, 5.70862e-05
-1.45514e-05, 0.0039626, -1.45579e-05, -0.00102461, -1.45549e-05, 0.000941922
-1.45358e-05, 0.00373617, -1.45423e-05, -0.000910766, -1.45393e-05, 0.000799207
-1.45202e-05, 0.00362295, -1.45266e-05, -0.000654613, -1.45237e-05, 0.000570862
-1.45046e-05, 0.00271721, -1.4511e-05, -0.000313076, -1.45081e-05, 0.00045669
-1.44889e-05, 0.00169826, -1.44954e-05, -0.00019923, -1.44924e-05, 0.00045669
-1.44733e-05, 0.000679303, -1.44798e-05, 0.000142307, -1.44768e-05, 0.000313974
-1.44577e-05, -0.000679303, -1.44641e-05, 0.000939228, -1.44612e-05, 8.56293e-05
-1.44421e-05, -0.00169826, -1.44485e-05, 0.00116692, -1.44456e-05, 0.000313974
-1.44264e-05, -0.00237756, -1.44329e-05, 0.00150846, -1.44299e-05, 0.000199802
-1.44108e-05, -0.00249078, -1.44173e-05, 0.00079692, -1.44143e-05, -2.85431e-05
-1.43952e-05, -0.00237756, -1.44016e-05, 0.00079692, -1.43987e-05, 0.000313974
-1.43796e-05, -0.00260399, -1.4386e-05, 0.000455383, -1.43831e-05, 0.000770664
-1.43639e-05, -0.00260399, -1.43704e-05, 0.000113846, -1.43674e-05, 0.000999009
-1.43483e-05, -0.00172656, -1.43548e-05, -0.00102461, -1.43518e-05, 0.00168404
-1.43327e-05, -0.00104726, -1.43391e-05, -0.00136615, -1.43362e-05, 0.00179822
-1.43171e-05, -0.000934041, -1.43235e-05, -0.00139461, -1.43206e-05, 0.00168404
-1.43014e-05, -0.00101895, -1.43079e-05, -0.00204922, -1.43049e-05, 0.000799207
-1.42858e-05, -0.000367956, -1.42923e-05, -0.00182153, -1.42893e-05, 0.000114172
-1.42702e-05, 0.000509477, -1.42766e-05, -0.00153692, -1.42737e-05, 0
-1.42546e-05, 0.00099065, -1.4261e-05, -0.00119538, -1.42581e-05, -0.000342517
-1.42389e-05, 0.000905737, -1.42454e-05, -0.000455383, -1.42424e-05, -0.00137007
-1.42233e-05, 0.00099065, -1.42298e-05, -0.000142307, -1.42268e-05, -0.00137007
-1.42077e-05, 0.00141521, -1.42141e-05, 0.000113846, -1.42112e-05, -0.00219782
-1.41921e-05, 0.001302, -1.41985e-05, 0.000626152, -1.41956e-05, -0.00196947
-1.41764e-05, 0.000905737, -1.41829e-05, 0.000853843, -1.41799e-05, -0.00174113
-1.41608e-05, 0.00110387, -1.41673e-05, 0.000483845, -1.41643e-05, -0.00196947
-1.41452e-05, 0.000452869, -1.41516e-05, 0.000939228, -1.41487e-05, -0.00171259
-1.41296e-05, 0.000537781, -1.4136e-05, 0.00179307, -1.41331e-05, -0.000913379
-1.41139e-05, 0.000679303, -1.41204e-05, 0.00318768, -1.41174e-05, -0.00045669
-1.40983e-05, 0.000339651, -1.41048e-05, 0.00295999, -1.41018e-05, 0.000313974
-1.40827e-05, 0.000452869, -1.40891e-05, 0.00338691, -1.40862e-05, 0.000313974
-1.40671e-05, 0.00019813, -1.40735e-05, 0.00418383, -1.40706e-05, 0.000685034
-1.40514e-05, 0.000566086, -1.40579e-05, 0.00352922, -1.40549e-05, 0.00137007
-1.40358e-05, 0.000537781, -1.40423e-05, 0.00307384, -1.40393e-05, 0.0020551
-1.40202e-05, 8.49129e-05, -1.40266e-05, 0.00295999, -1.40237e-05, 0.00214073
-1.40046e-05, 8.49129e-05, -1.4011e-05, 0.0027323, -1.40081e-05, 0.00134153
-1.39889e-05, 0.000311347, -1.39954e-05, 0.00193538, -1.39924e-05, 0.000770664
-1.39733e-05, -2.83043e-05, -1.39798e-05, 0.00111, -1.39768e-05, 0.000428147
-1.39577e-05, -0.00127369, -1.39641e-05, 0.000683075, -1.39612e-05, -0.00037106
-1.39421e-05, -0.00229265, -1.39485e-05, -0.000455383, -1.39456e-05, -0.000713578
-1.39264e-05, -0.00251908, -1.39329e-05, -0.00079692, -1.39299e-05, -0.000599405
-1.39108e-05, -0.00285873, -1.39173e-05, -0.00113846, -1.39143e-05, -0.000713578
-1.38952e-05, -0.00277382, -1.39016e-05, -0.00159384, -1.38987e-05, -0.00082775
-1.38796e-05, -0.00186808, -1.3886e-05, -0.00184999, -1.38831e-05, -0.000599405
-1.38639e-05, -0.00113217, -1.38704e-05, -0.00184999, -1.38674e-05, -0.00037106
-1.38483e-05, -0.000934041, -1.38548e-05, -0.00148, -1.38518e-05, -0.00037106
-1.38327e-05, -0.000679303, -1.38391e-05, -0.00193538, -1.38362e-05, -2.85431e-05
-1.38171e-05, 0.000622694, -1.38235e-05, -0.00170769, -1.38206e-05, -0.000485233
-1.38014e-05, 0.00161334, -1.38079e-05, -0.00136615, -1.38049e-05, -0.000256888
-1.37858e-05, 0.00217943, -1.37923e-05, -0.00105307, -1.37893e-05, 0.000199802
-1.37702e-05, 0.00274552, -1.37766e-05, -0.00079692, -1.37737e-05, 0.000428147
-1.37546e-05, 0.00294365, -1.3761e-05, -0.000483845, -1.37581e-05, 0.000542319
-1.37389e-05, 0.00215113, -1.37454e-05, -0.000369999, -1.37424e-05, 0.000656491
-1.37233e-05, 0.00166995, -1.37298e-05, -0.000369999, -1.37268e-05, 0.00045669
-1.37077e-05, 0.00099065, -1.37141e-05, -0.00079692, -1.37112e-05, 0.000228345
-1.36921e-05, 0.00019813, -1.36985e-05, -0.000683075, -1.36956e-05, -0.000114172
-1.36764e-05, -0.000254739, -1.36829e-05, -0.000455383, -1.36799e-05, -0.000228345
-1.36608e-05, -0.000679303, -1.36673e-05, -0.000113846, -1.36643e-05, -0.000228345
-1.36452e-05, -0.00124539, -1.36516e-05, 0.000227692, -1.36487e-05, -0.000685034
-1.36296e-05, -0.00124539, -1.3636e-05, 0.000256153, -1.36331e-05, -0.000228345
-1.36139e-05, -0.00127369, -1.36204e-05, 0.000227692, -1.36174e-05, 0.000342517
-1.35983e-05, -0.00127369, -1.36048e-05, 0.000967689, -1.36018e-05, 0
-1.35827e-05, -0.00138691, -1.35891e-05, 0.0012523, -1.35862e-05, 0.000228345
-1.35671e-05, -0.000707607, -1.35735e-05, 0.00142307, -1.35706e-05, 0.000228345
-1.35514e-05, -0.000254739, -1.35579e-05, 0.00139461, -1.35549e-05, 0.000656491
-1.35358e-05, -0.000566086, -1.35423e-05, 0.00119538, -1.35393e-05, 0.000913379
-1.35202e-05, 0.000113217, -1.35266e-05, 0.000910766, -1.35237e-05, 0.000799207
-1.35046e-05, 0.000566086, -1.3511e-05, 0.0012523, -1.35081e-05, 0.000884836
-1.34889e-05, 0, -1.34954e-05, 0.000626152, -1.34924e-05, 0.000799207
-1.34733e-05, -0.000679303, -1.34798e-05, 0.000341537, -1.34768e-05, 0.000285431
-1.34577e-05, -0.000339651, -1.34641e-05, -0.00059769, -1.34612e-05, 0.00037106
-1.34421e-05, -0.000452869, -1.34485e-05, -0.00116692, -1.34456e-05, 0.000428147
-1.34264e-05, -0.000679303, -1.34329e-05, -0.00105307, -1.34299e-05, 0.000313974
-1.34108e-05, -0.000226434, -1.34173e-05, -0.00105307, -1.34143e-05, -0.000342517
-1.33952e-05, 0.000566086, -1.34016e-05, -0.00116692, -1.33987e-05, -0.000171259
-1.33796e-05, 0.000905737, -1.3386e-05, -0.00128076, -1.33831e-05, -0.000256888
-1.33639e-05, 0.000452869, -1.33704e-05, -0.000711536, -1.33674e-05, -0.000199802
-1.33483e-05, 0.000679303, -1.33548e-05, -0.000939228, -1.33518e-05, -0.000485233
-1.33327e-05, 0.00121708, -1.33391e-05, -0.000825382, -1.33362e-05, -0.000256888
-1.33171e-05, 0.00110387, -1.33235e-05, -0.000711536, -1.33206e-05, 0.000285431
-1.33014e-05, 8.49129e-05, -1.33079e-05, -0.000483845, -1.33049e-05, 0.000199802
-1.32858e-05, 8.49129e-05, -1.32923e-05, -0.000256153, -1.32893e-05, 0
-1.32702e-05, -0.000481173, -1.32766e-05, -0.00059769, -1.32737e-05, -0.000342517
-1.32546e-05, -0.00116048, -1.3261e-05, -0.00059769, -1.32581e-05, 0.000114172
-1.32389e-05, -0.00138691, -1.32454e-05, -0.00059769, -1.32424e-05, 0.000114172
-1.32233e-05, -0.000452869, -1.32298e-05, -0.000284614, -1.32268e-05, 0
-1.32077e-05, -0.000452869, -1.32141e-05, -0.000313076, -1.32112e-05, -0.000342517
-1.31921e-05, -0.00124539, -1.31985e-05, -0.00039846, -1.31956e-05, -0.000228345
-1.31764e-05, -0.000566086, -1.31829e-05, -0.00116692, -1.31799e-05, -0.00045669
-1.31608e-05, 0.000113217, -1.31673e-05, 0, -1.31643e-05, -0.000114172
-1.31452e-05, 0.000679303, -1.31516e-05, 0.00019923, -1.31487e-05, -0.000228345
-1.31296e-05, 0.00113217, -1.3136e-05, -0.000426922, -1.31331e-05, -0.000228345
-1.31139e-05, 0.00169826, -1.31204e-05, -0.00019923, -1.31174e-05, -0.000114172
-1.30983e-05, 0.00181147, -1.31048e-05, 0.000483845, -1.31018e-05, 0.000228345
-1.30827e-05, 0.00158504, -1.30891e-05, 2.84614e-05, -1.30862e-05, -0.00045669
-1.30671e-05, 0.00147182, -1.30735e-05, -0.000227692, -1.30706e-05, -0.000142716
-1.30514e-05, 0.00135861, -1.30579e-05, -0.000341537, -1.30549e-05, -0.000142716
-1.30358e-05, 0.000905737, -1.30423e-05, 0.00102461, -1.30393e-05, -0.000256888
-1.30202e-05, 0.000452869, -1.30266e-05, 0.00216307, -1.30237e-05, 0.000428147
-1.30046e-05, 0.00019813, -1.3011e-05, 0.00387076, -1.30081e-05, 0.000656491
-1.29889e-05, 0.000226434, -1.29954e-05, 0.00739998, -1.29924e-05, 0.000199802
-1.29733e-05, -0.000452869, -1.29798e-05, 0.0101323, -1.29768e-05, -0.000142716
-1.29577e-05, -0.00101895, -1.29641e-05, 0.0117261, -1.29612e-05, 8.56293e-05
-1.29421e-05, -0.00113217, -1.29485e-05, 0.0119253, -1.29456e-05, 0.000199802
-1.29264e-05, -0.000452869, -1.29329e-05, 0.010673, -1.29299e-05, -0.000142716
-1.29108e-05, 0, -1.29173e-05, 0.00816843, -1.29143e-05, 0.000228345
-1.28952e-05, -0.000226434, -1.29016e-05, 0.00421229, -1.28987e-05, 0.000428147
-1.28796e-05, -0.000452869, -1.2886e-05, 0.00113846, -1.28831e-05, 0.000199802
-1.28639e-05, -0.00079252, -1.28704e-05, -0.00182153, -1.28674e-05, 0
-1.28483e-05, -0.000226434, -1.28548e-05, -0.00535075, -1.28518e-05, 0
-1.28327e-05, -0.000452869, -1.28391e-05, -0.00751382, -1.28362e-05, -0.000228345
-1.28171e-05, -0.000905737, -1.28235e-05, -0.00887997, -1.28206e-05, -0.000342517
-1.28014e-05, -0.000679303, -1.28079e-05, -0.00967689, -1.28049e-05, 0.000114172
-1.27858e-05, 0.000113217, -1.27923e-05, -0.00887997, -1.27893e-05, -0.000342517
-1.27702e-05, 0.000113217, -1.27766e-05, -0.00660306, -1.27737e-05, 0
-1.27546e-05, 0.000254739, -1.2761e-05, -0.00478152, -1.27581e-05, -0.000342517
-1.27389e-05, 8.49129e-05, -1.27454e-05, -0.00227692, -1.27424e-05, -0.000570862
-1.27233e-05, 0.000283043, -1.27298e-05, -0.000113846, -1.27268e-05, 0.000114172
-1.27077e-05, 0.00019813, -1.27141e-05, 0.00170769, -1.27112e-05, 0.000570862
-1.26921e-05, 0.000367956, -1.26985e-05, 0.00270384, -1.26956e-05, 0.000256888
-1.26764e-05, 8.49129e-05, -1.26829e-05, 0.0023623, -1.26799e-05, -0.000114172
-1.26608e-05, -5.66086e-05, -1.26673e-05, 0.00156538, -1.26643e-05, -2.85431e-05
-1.26452e-05, 0.000169826, -1.26516e-05, 0.00019923, -1.26487e-05, -5.70862e-05
-1.26296e-05, 0.000877433, -1.2636e-05, -0.000910766, -1.26331e-05, 0.000114172
-1.26139e-05, 0.000849129, -1.26204e-05, -0.00216307, -1.26174e-05, 0.000485233
-1.25983e-05, 0.00104726, -1.26048e-05, -0.0027323, -1.26018e-05, 0.00045669
-1.25827e-05, 0.00135861, -1.25891e-05, -0.00330153, -1.25862e-05, 0.000199802
-1.25671e-05, 0.00104726, -1.25735e-05, -0.00318768, -1.25706e-05, 0.000285431
-1.25514e-05, 0.000820824, -1.25579e-05, -0.00227692, -1.25549e-05, 0.000799207
-1.25358e-05, 0.00135861, -1.25423e-05, -0.000569229, -1.25393e-05, 0.000228345
-1.25202e-05, 0.00104726, -1.25266e-05, 0.000910766, -1.25237e-05, 0
-1.25046e-05, 0.000367956, -1.2511e-05, 0.00284614, -1.25081e-05, -2.85431e-05
-1.24889e-05, 0.000141521, -1.24954e-05, 0.00364306, -1.24924e-05, 8.56293e-05
-1.24733e-05, -0.00019813, -1.24798e-05, 0.00387076, -1.24768e-05, -0.000256888
-1.24577e-05, -0.000764216, -1.24641e-05, 0.00466768, -1.24612e-05, -0.00037106
-1.24421e-05, -0.00124539, -1.24485e-05, 0.00443999, -1.24456e-05, -0.00082775
-1.24264e-05, -0.00169826, -1.24329e-05, 0.00307384, -1.24299e-05, -0.000599405
-1.24108e-05, -0.00135861, -1.24173e-05, 0.00148, -1.24143e-05, -2.85431e-05
-1.23952e-05, -0.00147182, -1.24016e-05, 0.000910766, -1.23987e-05, -0.00037106
-1.23796e-05, -0.00192469, -1.2386e-05, -0.000227692, -1.23831e-05, -0.000485233
-1.23639e-05, -0.00147182, -1.23704e-05, -0.00150846, -1.23674e-05, -0.000256888
-1.23483e-05, -0.000679303, -1.23548e-05, -0.00196384, -1.23518e-05, -2.85431e-05
-1.23327e-05, -0.000226434, -1.23391e-05, -0.00139461, -1.23362e-05, -2.85431e-05
-1.23171e-05, 0, -1.23235e-05, -0.000939228, -1.23206e-05, -0.00037106
-1.23014e-05, 0.000679303, -1.23079e-05, 8.53843e-05, -1.23049e-05, -0.000256888
-1.22858e-05, 0.00124539, -1.22923e-05, 0.000426922, -1.22893e-05, 8.56293e-05
-1.22702e-05, 0.00147182, -1.22766e-05, 0.000341537, -1.22737e-05, 8.56293e-05
-1.22546e-05, 0.00158504, -1.2261e-05, 0.000341537, -1.22581e-05, -2.85431e-05
-1.22389e-05, 0.00135861, -1.22454e-05, 0, -1.22424e-05, -2.85431e-05
-1.22233e-05, 0.00113217, -1.22298e-05, -0.000455383, -1.22268e-05, -2.85431e-05
-1.22077e-05, 0.00113217, -1.22141e-05, -0.00113846, -1.22112e-05, -0.000485233
-1.21921e-05, 0.00079252, -1.21985e-05, -0.00204922, -1.21956e-05, -0.00045669
-1.21764e-05, -0.000113217, -1.21829e-05, -0.00250461, -1.21799e-05, 0.000114172
-1.21608e-05, -0.000452869, -1.21673e-05, -0.00227692, -1.21643e-05, 0.000342517
-1.21452e-05, -0.000226434, -1.21516e-05, -0.00284614, -1.21487e-05, 0.000428147
-1.21296e-05, 0, -1.2136e-05, -0.00295999, -1.21331e-05, 0.000199802
-1.21139e-05, -0.000339651, -1.21204e-05, -0.00253307, -1.21174e-05, 0.000199802
-1.20983e-05, -0.000905737, -1.21048e-05, -0.00193538, -1.21018e-05, 0.000428147
-1.20827e-05, -0.000452869, -1.20891e-05, -0.00113846, -1.20862e-05, 8.56293e-05
-1.20671e-05, -0.000226434, -1.20735e-05, -0.000369999, -1.20706e-05, -2.85431e-05
-1.20514e-05, -0.000226434, -1.20579e-05, -0.000142307, -1.20549e-05, 8.56293e-05
-1.20358e-05, -0.000452869, -1.20423e-05, -5.69229e-05, -1.20393e-05, -2.85431e-05
-1.20202e-05, 0.000226434, -1.20266e-05, 0.000626152, -1.20237e-05, -0.00037106
-1.20046e-05, -0.000226434, -1.2011e-05, 0.000768459, -1.20081e-05, -0.00037106
-1.19889e-05, -0.000339651, -1.19954e-05, 0.000910766, -1.19924e-05, -0.000513776
-1.19733e-05, 0.000566086, -1.19798e-05, 0.000455383, -1.19768e-05, -0.000142716
-1.19577e-05, 0.000764216, -1.19641e-05, -2.84614e-05, -1.19612e-05, 0
-1.19421e-05, 0.000339651, -1.19485e-05, -8.53843e-05, -1.19456e-05, -0.000142716
-1.19264e-05, 0.000452869, -1.19329e-05, 0.000256153, -1.19299e-05, -0.000599405
-1.19108e-05, 0.00039626, -1.19173e-05, -0.000113846, -1.19143e-05, -0.000228345
-1.18952e-05, 5.66086e-05, -1.19016e-05, -0.000683075, -1.18987e-05, 0.000570862
-1.18796e-05, -5.66086e-05, -1.1886e-05, -0.000569229, -1.18831e-05, 0.000485233
-1.18639e-05, 0.000481173, -1.18704e-05, 0.000227692, -1.18674e-05, 0.000171259
-1.18483e-05, 0.000226434, -1.18548e-05, 0.000683075, -1.18518e-05, 8.56293e-05
-1.18327e-05, -0.000283043, -1.18391e-05, 0.000227692, -1.18362e-05, 0.000513776
-1.18171e-05, 0.000169826, -1.18235e-05, 0.000341537, -1.18206e-05, -5.70862e-05
-1.18014e-05, 0.000367956, -1.18079e-05, 0.000683075, -1.18049e-05, -0.000142716
-1.17858e-05, -0.000113217, -1.17923e-05, 0.00105307, -1.17893e-05, 0.000428147
-1.17702e-05, 0.000311347, -1.17766e-05, 0.000369999, -1.17737e-05, 8.56293e-05
-1.17546e-05, 0, -1.1761e-05, 0.000483845, -1.17581e-05, -0.00037106
-1.17389e-05, -0.000141521, -1.17454e-05, 0.000142307, -1.17424e-05, -0.00037106
-1.17233e-05, 8.49129e-05, -1.17298e-05, -0.000113846, -1.17268e-05, 0.000199802
-1.17077e-05, -0.000339651, -1.17141e-05, -0.000113846, -1.17112e-05, -0.00037106
-1.16921e-05, -0.000226434, -1.16985e-05, 0.000341537, -1.16956e-05, -0.000599405
-1.16764e-05, 0.000339651, -1.16829e-05, -0.000227692, -1.16799e-05, -0.000713578
-1.16608e-05, 0.00079252, -1.16673e-05, -0.00079692, -1.16643e-05, -0.000256888
-1.16452e-05, 0.000452869, -1.16516e-05, -0.000455383, -1.16487e-05, -0.000142716
-1.16296e-05, 0.000311347, -1.1636e-05, 0.000455383, -1.16331e-05, -2.85431e-05
-1.16139e-05, 0.000650999, -1.16204e-05, 0.000569229, -1.16174e-05, 0.000171259
-1.15983e-05, 0.000311347, -1.16048e-05, 0.00079692, -1.16018e-05, 5.70862e-05
-1.15827e-05, -2.83043e-05, -1.15891e-05, 0.000683075, -1.15862e-05, 0.00037106
-1.15671e-05, 0.000339651, -1.15735e-05, 0.00136615, -1.15706e-05, 0.000256888
-1.15514e-05, 0.000452869, -1.15579e-05, 0.00079692, -1.15549e-05, 0.000342517
-1.15358e-05, 0, -1.15423e-05, 0.000341537, -1.15393e-05, 0.000513776
-1.15202e-05, -0.000226434, -1.15266e-05, -0.000113846, -1.15237e-05, 0.000713578
-1.15046e-05, -0.000113217, -1.1511e-05, -0.000227692, -1.15081e-05, 0.00045669
-1.14889e-05, -0.000339651, -1.14954e-05, -0.000540767, -1.14924e-05, -0.000228345
-1.14733e-05, -0.000339651, -1.14798e-05, -0.000654613, -1.14768e-05, -0.000114172
-1.14577e-05, -0.000679303, -1.14641e-05, -0.00111, -1.14612e-05, 0.000228345
